,index,artists,track_name,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
23018,76503,lara fabian,aime (live),False,0.408,0.339,7,-11.025,0.0317,0.679,0.0,0.228,0.222,125.962
23019,76514,jacques offenbach,elfenchor from die rheinnixen,False,0.406,0.363,3,-14.687,0.104,0.85,0.0247,0.688,0.507,95.416
23020,76521,emma shapplin,leonora,False,0.295,0.525,9,-8.716,0.0425,0.36,0.000102,0.164,0.136,69.014
23021,76552,dimash qudaibergen,requiem: the story of one sky,False,0.271,0.525,4,-7.261,0.037,0.377,0.00495,0.151,0.0964,137.458
23022,76557,josh groban,changing colours,False,0.415,0.379,2,-8.423,0.0314,0.694,0.0,0.0881,0.226,136.66
23023,76561,lara fabian,love by grace,False,0.418,0.377,6,-8.771,0.0327,0.709,0.0,0.0928,0.193,137.485
23024,76563,patrizio buanne,soli,False,0.57,0.577,7,-6.95,0.0275,0.603,1.94e-06,0.266,0.424,113.961
23025,76565,celtic woman,sive,False,0.659,0.467,2,-8.604,0.0377,0.748,0.0,0.0765,0.661,111.912
23026,76566,josh groban,to where you are,False,0.286,0.322,5,-9.288,0.0317,0.651,0.000335,0.0994,0.109,124.96
23027,76567,josh groban,hollow talk,False,0.579,0.224,2,-13.55,0.0315,0.514,0.0408,0.124,0.15,124.035
23028,76572,andrea bocelli,"your love (once upon a time in the west) - live at central park, new york / 2011",False,0.193,0.244,10,-11.799,0.0352,0.95,0.00224,0.704,0.107,84.136
23029,76574,collabro,"a thousand years (from ""the twilight saga: breaking dawn, pt. 1"")",False,0.316,0.244,3,-11.701,0.0289,0.808,0.0,0.091,0.0869,96.155
23030,76579,il volo,music proibita - live from the detroit opera house,False,0.267,0.338,7,-10.197,0.0417,0.962,0.119,0.875,0.178,131.111
23031,76583,sissel,"vestland, vestland",False,0.285,0.121,9,-12.077,0.0358,0.99,0.0,0.117,0.623,171.267
23032,76586,russell watson,ricordo ancor (pelagia's song) [captain corelli's mandolin - original motion picture soundtrack],False,0.157,0.203,7,-14.953,0.0364,0.881,0.259,0.159,0.124,77.204
23033,76611,josh groban,the moon is a harsh mistress,False,0.254,0.151,8,-15.31,0.0333,0.943,0.00415,0.13,0.12,138.204
23034,76617,josh groban,london hymn,False,0.136,0.485,3,-8.6,0.035,0.964,0.911,0.123,0.186,81.195
23035,76620,il volo,mattinata - live from the detroit opera house,False,0.286,0.426,4,-7.736,0.0403,0.924,6.22e-06,0.94,0.34,82.518
23036,76631,andrea bocelli,amapola - live,False,0.2,0.499,3,-9.604,0.0586,0.854,0.00147,0.975,0.0895,146.629
23037,76636,nightwish,orphanage airlines,False,0.144,0.327,5,-13.468,0.0467,0.556,0.865,0.116,0.123,75.915
23038,76650,avantasia,lucifer,False,0.268,0.643,4,-8.299,0.0445,0.0124,0.0,0.108,0.308,131.15
23039,76655,sol3 mio,blue bayou,False,0.579,0.26,7,-9.869,0.0312,0.912,0.000218,0.114,0.345,82.339
23040,76662,sarah brightman,one day like this,False,0.317,0.482,10,-8.687,0.0315,0.444,0.0274,0.101,0.0901,79.722
23041,76664,il divo,amor venme a buscar,False,0.422,0.419,7,-8.761,0.0317,0.655,4.27e-05,0.104,0.0852,137.409
23042,76672,celtic woman,walking the night/the world falls away,False,0.284,0.232,2,-12.824,0.0378,0.841,6.14e-05,0.0897,0.155,117.456
23043,76673,the ten tenors,il libro dell'amore (the book of love),False,0.509,0.123,10,-13.829,0.0302,0.891,1.06e-06,0.111,0.289,95.968
23044,76675,alfie boe,tell me it's not true - from 'blood brothers',False,0.219,0.441,5,-9.51,0.0339,0.848,2.6e-05,0.0959,0.152,125.018
23045,76702,maria callas,una voce poco fa,False,0.347,0.107,4,-20.752,0.206,0.964,2.74e-06,0.849,0.219,78.749
23046,76706,andrea bocelli,i love rossini,False,0.51,0.497,0,-6.353,0.0367,0.954,1.04e-06,0.285,0.44,119.261
23047,76752,maire brennan,to the water,False,0.499,0.394,3,-14.791,0.0318,0.845,0.0691,0.089,0.157,90.136
23048,76753,nana mouskouri,a place in my heart,False,0.535,0.501,4,-9.719,0.0306,0.725,1.04e-05,0.112,0.46,100.115
23049,76759,patrizio buanne,forever begins tonight,False,0.438,0.576,5,-6.144,0.028,0.576,0.0,0.126,0.236,82.974
23050,76761,il divo,musica,False,0.212,0.35,6,-8.681,0.0285,0.87,0.0456,0.167,0.164,81.853
23051,76769,all angels,agnus dei,False,0.0892,0.206,10,-15.654,0.0445,0.989,0.677,0.0794,0.031,178.682
23052,76770,jonathan antoine,canta pe' me,False,0.241,0.375,9,-7.183,0.0314,0.98,0.261,0.14,0.253,101.472
23053,76771,jason manford,"i have dreamed - from ""the king and i""",False,0.179,0.223,4,-12.639,0.0313,0.691,0.0,0.0915,0.069,88.291
23054,76777,michael crawford,ava maria,False,0.202,0.2,5,-15.15,0.0351,0.952,0.0151,0.0753,0.0757,85.576
23055,76781,collabro,"i'll be there for you (from ""friends"")",False,0.144,0.127,7,-17.29,0.0359,0.945,5.2e-06,0.0994,0.0958,71.548
23056,76786,elaine paige,send in the clowns,False,0.399,0.0222,3,-21.862,0.0427,0.961,0.000983,0.309,0.144,79.531
23057,76789,secret garden,song from a secret garden - live,False,0.114,0.465,0,-9.851,0.0925,0.933,0.949,0.977,0.0432,59.266
23058,76801,miriam stockley,perfect day,False,0.17,0.174,2,-16.938,0.0358,0.914,0.0309,0.0635,0.0394,170.163
23059,76810,celtic woman,county down,False,0.311,0.224,9,-9.004,0.031,0.821,0.0,0.269,0.233,139.311
23060,76816,phil coulter,steal away,False,0.53,0.128,9,-22.971,0.0345,0.858,0.938,0.13,0.33,101.697
23061,76823,josh groban,mi morena - live at the greek 2004,False,0.563,0.436,8,-9.327,0.0297,0.775,0.000218,0.702,0.361,142.948
23062,76825,phil coulter,love's old sweet song,False,0.466,0.0449,5,-23.109,0.0319,0.984,0.911,0.0857,0.147,73.857
23063,76852,jackie evancho,all of the stars,False,0.306,0.405,8,-8.279,0.0381,0.568,4.25e-06,0.191,0.2,149.624
23064,76863,the celtic tenors,she was beautiful,False,0.15,0.229,5,-10.017,0.0321,0.957,0.00474,0.0941,0.135,176.518
23065,76864,amanda holden,hushabye mountain,False,0.2,0.373,8,-7.764,0.0321,0.822,0.0,0.105,0.144,171.739
23066,76865,mark vincent,love of my life,False,0.22,0.387,1,-5.465,0.0288,0.908,0.000781,0.0721,0.255,81.475
23067,76866,sarah brightman,"if i ever fall in love again - from ""the crooked mile""",False,0.2,0.166,1,-16.184,0.0335,0.94,0.0405,0.103,0.116,84.683
23068,76885,jason manford,"as if we never said goodbye - from ""sunset boulevard""",False,0.197,0.23,7,-12.415,0.0351,0.822,0.0,0.0968,0.111,89.073
23069,76900,il volo,per te,False,0.139,0.359,8,-8.295,0.0364,0.919,0.00229,0.111,0.134,65.386
23070,76903,danny wright,forrest gump suite,False,0.339,0.235,7,-16.917,0.0343,0.87,0.928,0.104,0.157,139.118
23071,76905,celtic woman,skyrim theme (dragonborn),False,0.612,0.538,11,-8.901,0.0284,0.756,0.00118,0.0533,0.523,100.544
23072,76929,il volo,notte stellata (the swan) - live from the detroit opera house,False,0.198,0.235,1,-11.246,0.0371,0.939,0.00144,0.843,0.0879,135.312
23073,76952,giovanni,just for you,False,0.297,0.372,9,-12.721,0.032,0.881,0.78,0.0799,0.202,97.172
23074,76960,chloe agnew,sigma,False,0.0821,0.232,9,-15.086,0.0341,0.956,0.792,0.0893,0.0617,71.78
23075,76962,the ten tenors,music of the night,False,0.226,0.142,2,-14.283,0.0373,0.894,0.00135,0.134,0.0817,88.067
23076,76965,aevum,black swan theory,False,0.471,0.962,6,-4.284,0.0948,1.95e-06,0.656,0.107,0.314,135.979
23077,76966,josh groban,sincera,False,0.275,0.343,5,-11.252,0.0376,0.969,0.0064,0.138,0.261,124.738
23078,76967,sumi jo,mother of mine,False,0.313,0.244,0,-8.797,0.0529,0.978,0.0,0.0693,0.146,176.324
23079,76969,mairead nesbitt,finan's isle suite: finan's isle,False,0.192,0.272,7,-13.668,0.0313,0.58,0.00807,0.0927,0.206,149.526
23080,76976,hayley westenra,all through the night,False,0.3,0.106,5,-13.903,0.0338,0.974,9.16e-05,0.0875,0.235,97.285
23081,76979,mario lanza,danny boy,False,0.254,0.224,5,-12.686,0.0365,0.972,8.07e-06,0.18,0.22,75.743
23082,76994,mario lanza,"be my love (from ""the toast of new orleans"")",False,0.168,0.457,1,-7.361,0.0375,0.972,1.33e-06,0.18,0.202,86.749
23083,77034,mumuzinho,playlist,True,0.707,0.666,5,-8.272,0.0678,0.256,0.0,0.113,0.923,160.96
23084,77142,sorriso maroto,engano,False,0.589,0.742,1,-8.142,0.038,0.624,0.0,0.773,0.785,144.49
23085,77143,vitinho,50 tons - ao vivo,False,0.567,0.849,0,-6.379,0.0959,0.701,0.0,0.965,0.839,149.826
23086,77185,pique novo,pra te conquistar,False,0.545,0.783,2,-7.56,0.0515,0.568,0.0,0.211,0.846,82.65
23087,77201,ferrugem,eu juro,False,0.634,0.675,7,-4.924,0.045,0.786,0.0,0.141,0.539,147.86
23088,77229,vitinho,1 minuto / bem querer - ao vivo,False,0.563,0.621,9,-7.197,0.0323,0.816,0.0,0.381,0.656,143.869
23089,77350,exaltasamba,gamei,False,0.561,0.487,5,-13.121,0.0736,0.523,0.0,0.0802,0.524,147.468
23090,77360,exaltasamba,um minuto,False,0.643,0.905,2,-8.215,0.0476,0.551,0.0,0.828,0.892,90.059
23091,77379,art popular,sai da frente,False,0.635,0.856,9,-7.117,0.052,0.606,0.0,0.975,0.728,95.074
23092,77403,mumuzinho,fala - live,False,0.545,0.684,7,-7.883,0.0455,0.65,0.0,0.714,0.8,160.098
23093,77424,zeca pagodinho,ser humano,False,0.671,0.689,5,-7.448,0.0585,0.504,0.0,0.177,0.834,155.973
23094,77431,kamisa 10,prata no bolso - ao vivo,False,0.571,0.714,5,-8.102,0.0455,0.752,0.0,0.367,0.652,164.867
23095,77488,sorriso maroto,preciso viver,False,0.443,0.662,9,-10.506,0.04,0.767,0.0,0.937,0.747,99.165
23096,77498,thiaguinho,fly me to the moon - ao vivo,False,0.536,0.606,8,-7.483,0.0326,0.334,2.1e-06,0.816,0.612,144.044
23097,77582,sem compromisso,nascente,False,0.427,0.872,9,-6.015,0.0948,0.151,3.77e-06,0.763,0.682,157.192
23098,77606,exaltasamba,graca,False,0.615,0.739,9,-8.486,0.0378,0.633,0.0,0.908,0.789,86.479
23099,77615,sorriso maroto,sinal vital,False,0.514,0.649,2,-8.746,0.0447,0.821,0.0,0.18,0.746,73.77
23100,77721,ferrugem,150% loka,False,0.755,0.68,5,-5.978,0.0524,0.294,0.0,0.3,0.897,145.95
23101,77741,vitinho,crise - ao vivo,False,0.489,0.644,10,-6.691,0.0389,0.656,0.0,0.963,0.58,139.717
23102,77847,gamadinho,instinto,False,0.614,0.511,6,-7.209,0.0347,0.863,0.0,0.299,0.547,140.124
23103,77871,mumuzinho,dengo nego,False,0.575,0.805,0,-6.763,0.0556,0.508,0.0,0.49,0.929,160.003
23104,77889,negritude junior,absoluta,False,0.569,0.371,1,-13.646,0.0375,0.572,0.0,0.0913,0.353,116.537
23105,77929,grupo fundo de quintal,sorriso negro,False,0.594,0.85,9,-8.529,0.112,0.356,0.0,0.982,0.426,102.695
23106,77998,art popular,agamamou,False,0.753,0.888,4,-6.049,0.0984,0.629,0.0,0.531,0.648,100.034
23107,78044,andreas gabalier,hulapalu,False,0.705,0.676,0,-4.672,0.0467,0.505,0.0,0.628,0.701,124.96
23108,78055,darius & finlay,clothes off (nanana),False,0.625,0.741,0,-6.818,0.0489,0.00918,0.0,0.2,0.212,105.979
23109,78152,glitzer gischi,baby schluck!,False,0.619,0.982,0,-2.021,0.206,0.0709,0.0,0.386,0.925,126.536
23110,78257,andreas gabalier,dahoam,False,0.584,0.827,7,-4.818,0.0337,0.235,0.0,0.137,0.626,146.0
23111,78279,specktakel,so-nen-brand,False,0.813,0.825,6,-5.915,0.141,0.0533,0.0,0.355,0.83,136.04
23112,78288,marco wagner,geh ma ned am oasch,True,0.839,0.92,2,-3.446,0.0446,0.025,1.04e-06,0.0294,0.826,132.01
23113,78309,tream,pancakes,False,0.727,0.822,11,-4.323,0.0377,0.355,0.0,0.0927,0.802,146.06
23114,78403,matusa,ufftata,False,0.629,0.936,0,-2.038,0.063,0.0136,0.0,0.279,0.683,134.052
23115,78406,max weidner,max from bavaria,False,0.515,0.916,6,-3.852,0.244,0.0281,0.0,0.424,0.8,135.117
23116,78417,mia julia,nr. 1,False,0.574,0.792,1,-2.401,0.034,0.103,0.0,0.138,0.573,73.962
23117,78421,troglauer,makita,False,0.633,0.901,1,-4.718,0.0334,0.0121,0.0,0.334,0.862,94.998
23118,78430,matthias reim,problem,False,0.674,0.793,7,-5.414,0.029,0.0137,0.0,0.329,0.751,131.94
23119,78437,die flippers,st. tropez,False,0.709,0.729,8,-11.27,0.0298,0.493,0.0,0.135,0.631,128.732
23120,78444,frenzy,welcome to mallorca,False,0.629,0.92,9,-4.229,0.0807,0.0167,0.0,0.0758,0.325,139.99
23121,78453,mickie krause,anita,False,0.68,0.995,0,-2.721,0.0434,0.0857,1.78e-06,0.32,0.837,138.009
23122,78454,asphalt anton,limited edition,False,0.707,0.963,2,-2.978,0.235,0.0209,0.0,0.344,0.712,140.026
23123,78493,troglauer,7000 rinder,False,0.545,0.857,10,-4.716,0.0931,0.00148,9.29e-06,0.198,0.904,136.056
23124,78504,voxxclub,heut wird's a bisserl laut,False,0.774,0.728,0,-4.227,0.0365,0.242,0.0,0.333,0.819,120.0
23125,78505,ole ohne kohle,"mallorca, hey ich komme",False,0.686,0.999,8,-2.41,0.078,0.0357,1.71e-06,0.987,0.901,137.993
23126,78521,anstandslos & durchgeknallt,schnaps,False,0.918,0.67,7,-8.089,0.103,0.188,0.000176,0.0722,0.634,119.985
23127,78578,darius & finlay,do it all night (michael mind remix) [feat. nicco],False,0.702,0.857,0,-6.031,0.0345,0.014,1.73e-05,0.306,0.731,130.003
23128,78580,mountain crew,hobelbank,False,0.741,0.873,10,-5.578,0.0564,0.0159,0.0,0.405,0.958,142.006
23129,78599,troglauer,heavy volxmusic & rock'n' roll,False,0.669,0.916,4,-4.184,0.0378,0.0273,2.01e-06,0.0457,0.969,127.077
23130,78605,glitzer gischi,rumpop'n,True,0.677,0.96,6,-4.062,0.175,0.0761,0.0,0.347,0.743,137.868
23131,78606,voxxclub,hitmedley,False,0.407,0.936,3,-4.503,0.195,0.028,0.0,0.0686,0.6,127.047
23132,78620,andreas gabalier,go for gold,False,0.663,0.881,7,-5.503,0.0395,0.208,0.0,0.147,0.335,126.939
23133,78624,troglauer,sommer,False,0.65,0.914,9,-4.303,0.121,0.0652,0.0,0.278,0.807,95.085
23134,78642,die jungen zillertaler,jingle bells - juzi-version,False,0.666,0.874,0,-4.308,0.065,0.0989,5.62e-06,0.0639,0.966,200.073
23135,78650,tim toupet,allee allee 2022,False,0.608,0.885,7,-4.611,0.0436,0.0163,0.0,0.248,0.431,138.079
23136,78656,glitzer gischi,hupen heidi,False,0.788,0.902,5,-4.813,0.173,0.0344,0.00111,0.323,0.724,142.128
23137,78662,unnormal,taylor,False,0.708,0.964,0,-1.884,0.184,0.0805,0.0,0.147,0.568,141.961
23138,78670,brings,mir sin widder do,False,0.558,0.809,9,-5.749,0.0329,0.197,0.0,0.924,0.634,79.988
23139,78675,troglauer,ey-oh!,False,0.694,0.895,7,-5.777,0.0376,0.0187,0.0,0.223,0.854,94.982
23140,78676,asphalt anton,morgenrot,False,0.663,0.898,7,-3.072,0.124,0.0534,0.0,0.259,0.367,140.024
23141,78689,die flippers,rock 'n' roll lady,False,0.556,0.766,0,-8.864,0.0393,0.283,1.76e-06,0.349,0.555,113.999
23142,78698,norman langen,yolanda,False,0.721,0.908,7,-3.142,0.0787,0.0609,0.0,0.362,0.512,107.991
23143,78704,troglauer,walkampf,False,0.419,0.891,10,-4.582,0.245,0.0747,0.0,0.34,0.657,137.267
23144,78713,andreas gabalier,traditional clothing,False,0.721,0.844,7,-4.627,0.0288,0.229,0.0,0.18,0.598,118.012
23145,78763,michael wendler,180 grad,False,0.802,0.789,0,-4.38,0.0547,0.0748,0.0177,0.0473,0.835,130.023
23146,78773,andreas gabalier,loving arms,False,0.565,0.504,9,-7.646,0.0246,0.0902,0.0,0.0992,0.281,104.945
23147,78802,malin brown,zu wyld,False,0.775,0.905,5,-2.971,0.238,0.253,0.0,0.429,0.776,123.05
23148,78803,balek,112,True,0.686,0.801,7,-6.871,0.126,0.00537,0.0,0.244,0.706,145.048
23149,78807,die heufresser,kneipe,True,0.739,0.708,0,-5.661,0.0613,0.000219,0.0271,0.0954,0.741,140.01
23150,78812,andreas gabalier,biker,False,0.637,0.831,1,-5.566,0.0382,0.308,6.79e-06,0.765,0.681,113.991
23151,78860,finger & kadel,o'zapft is - extended mix,False,0.883,0.902,6,-3.853,0.0843,0.0292,0.00581,0.116,0.815,128.003
23152,78864,peter wackel,ladioo - party-mix,False,0.564,0.947,6,-2.991,0.0977,0.0332,0.0,0.467,0.3,134.992
23153,78865,harris & ford,survivors - extended mix,True,0.518,0.927,2,-2.66,0.0888,0.000429,0.131,0.0732,0.163,150.091
23154,78875,michael wendler,180 grad - 2006,False,0.801,0.794,0,-4.988,0.0435,0.0945,0.0169,0.105,0.781,130.02
23155,78889,michael wendler,hitmix 2014 - short version,False,0.721,0.869,7,-2.75,0.0373,0.00291,1.66e-05,0.079,0.858,135.035
23156,78890,andreas gabalier,hulapalu - harris & ford extended mix,False,0.795,0.774,9,-4.705,0.0823,0.0465,1.8e-05,0.0486,0.628,128.024
23157,78899,troglauer,bring mir a bier,False,0.508,0.977,0,-3.221,0.0857,0.0516,0.0,0.0939,0.837,164.652
23158,78912,marco kloss,still loving you - single mix,False,0.761,0.835,2,-4.497,0.0339,0.163,6.27e-06,0.118,0.501,125.021
23159,78925,anna-maria zimmermann,tanz,False,0.737,0.995,7,-3.695,0.0578,0.0196,0.0,0.293,0.73,130.99
23160,78956,andi latte,lattenstramm,False,0.765,0.966,0,-2.754,0.124,0.0707,0.0,0.329,0.906,135.977
23161,78960,matthias reim,1000 mal,False,0.759,0.703,11,-5.565,0.0407,0.0192,0.0,0.214,0.662,127.973
23162,78962,dj mox,ja achmed - party version,False,0.753,0.992,5,-2.668,0.0479,0.149,0.0,0.0932,0.832,130.05
23163,78975,andreas lawo,irgendwo in paris,False,0.646,0.857,10,-4.999,0.0345,0.0526,0.0,0.311,0.933,131.959
23164,78983,andreas gabalier,hulapalu - best of vrr,False,0.736,0.6,0,-4.628,0.0388,0.446,0.0,0.179,0.704,125.003
23165,79000,onerepublic,i ain't worried,False,0.704,0.797,0,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994
23166,79001,kate bush,running up that hill (a deal with god),False,0.629,0.547,10,-13.123,0.055,0.72,0.00314,0.0604,0.197,108.375
23167,79002,onerepublic,counting stars,False,0.664,0.705,1,-4.972,0.0382,0.0654,0.0,0.118,0.477,122.016
23168,79008,onerepublic,west coast,False,0.685,0.699,6,-7.803,0.0349,0.317,0.0,0.0895,0.884,134.057
23169,79016,onerepublic,didn't i,False,0.611,0.61,4,-6.745,0.0314,0.0186,0.0,0.125,0.242,123.943
23170,79042,onerepublic,stop and stare,False,0.329,0.866,4,-4.328,0.0484,0.0724,0.0,0.0869,0.257,184.793
23171,79052,keane,somewhere only we know,False,0.448,0.665,9,-4.203,0.026,0.06,2.55e-05,0.0828,0.304,172.004
23172,79053,the fray,how to save a life,False,0.64,0.743,10,-4.08,0.0379,0.269,0.0,0.101,0.361,122.035
23173,79062,skylar grey,everything i need,False,0.531,0.224,2,-10.878,0.0293,0.874,0.0,0.111,0.276,74.98
23174,79063,kate bush,running up that hill (a deal with god) - 2018 remaster,False,0.625,0.533,10,-11.903,0.0596,0.659,0.00266,0.0546,0.139,108.296
23175,79067,onerepublic,wherever i go,False,0.552,0.689,10,-6.444,0.0425,0.0915,0.0,0.27,0.349,99.961
23176,79070,onerepublic,i lived,False,0.593,0.851,9,-5.456,0.0446,0.0683,0.0,0.271,0.344,119.987
23177,79076,elton john,"rocket man (i think it's going to be a long, long time)",False,0.601,0.532,10,-9.119,0.0286,0.432,6.25e-06,0.0925,0.341,136.571
23178,79081,smyang piano,still with you,False,0.627,0.385,1,-12.712,0.0294,0.907,0.929,0.104,0.132,88.007
23179,79087,kate bush,army dreamers,False,0.703,0.225,4,-11.366,0.0511,0.731,4.59e-06,0.102,0.399,143.248
23180,79088,kate bush,babooshka,False,0.47,0.439,8,-8.892,0.0322,0.741,1.64e-05,0.0707,0.287,108.037
23181,79089,kate bush,wuthering heights,False,0.581,0.429,1,-10.007,0.0326,0.18,0.00106,0.128,0.504,123.802
23182,79090,keane,with or without you - jo whiley show - bbc live session,False,0.395,0.382,2,-10.689,0.0329,0.918,1.96e-05,0.719,0.0582,108.082
23183,79093,kate bush,the man with the child in his eyes,False,0.3,0.21,0,-13.589,0.031,0.964,0.00323,0.124,0.18,86.038
23184,79095,keane,everybody's changing,False,0.514,0.85,0,-3.534,0.0288,0.00142,0.000297,0.0984,0.437,94.018
23185,79098,supertramp,give a little bit,False,0.531,0.818,2,-5.358,0.0452,0.0694,0.00949,0.263,0.471,90.767
23186,79112,onerepublic,let's hurt tonight,False,0.359,0.713,5,-4.526,0.0366,0.33,0.0,0.324,0.272,61.519
23187,79121,onerepublic,connection,False,0.611,0.602,5,-4.89,0.0437,0.000837,0.0,0.112,0.624,168.154
23188,79122,libor kolman,quand vous souriez,False,0.484,0.059,1,-25.084,0.0517,0.996,0.948,0.106,0.308,89.329
23189,79124,emanuel fremont,saying things,False,0.307,0.0381,11,-28.197,0.0423,0.993,0.945,0.104,0.0631,72.453
23190,79127,skylar grey,coming home - part ii,False,0.58,0.282,4,-9.605,0.0323,0.93,2.04e-05,0.0905,0.174,129.948
23191,79133,onerepublic,all the right moves,False,0.529,0.948,0,-3.527,0.0474,0.258,9.35e-06,0.283,0.65,146.024
23192,79137,skylar grey,coming home - part ii / bonus track,False,0.568,0.283,4,-9.605,0.0333,0.93,2.04e-05,0.0906,0.173,130.052
23193,79138,billy joel,we didn't start the fire,False,0.712,0.967,7,-5.206,0.047,0.0771,0.0,0.356,0.895,145.024
23194,79139,elton john,goodbye yellow brick road - remastered 2014,False,0.559,0.473,5,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227
23195,79145,regina spektor,two birds,False,0.546,0.5,0,-8.881,0.0379,0.802,0.00108,0.107,0.449,150.92
23196,79153,ever so blue,sketches,False,0.353,0.0944,10,-26.851,0.0386,0.993,0.938,0.103,0.416,147.411
23197,79154,teide,sorrisi,False,0.461,0.0551,7,-24.737,0.043,0.972,0.935,0.123,0.355,112.247
23198,79158,mingmei hsueh,itsy bitsy spider,False,0.452,0.0238,7,-27.5,0.0622,0.995,0.966,0.154,0.36,109.71
23199,79159,skylar grey,everything i need - film version,False,0.502,0.458,2,-9.294,0.0383,0.4,0.0,0.0917,0.289,75.067
23200,79161,onerepublic,love runs out,False,0.715,0.931,7,-3.793,0.0565,0.171,0.0,0.0757,0.742,120.025
23201,79165,elton john,can you feel the love tonight - remastered,False,0.298,0.382,10,-7.812,0.0299,0.798,9.87e-06,0.0988,0.124,125.473
